User ID,Timestamp,IP Address,Location,Device,Risk Score,Access Decision
ed30c8ac-af33-44f3-a506-668879d9b49d,2025-02-04 10:42:36.844182,203.254.191.153,Meghanmouth,Workstation,0.26,Granted
84a5c45d-ca32-40a4-a991-cc0e50f86b79,2025-02-01 22:34:39.830477,114.48.163.162,Calebbury,Workstation,0.25,Granted
c6284199-6221-4b3e-9494-afe5b9ca63dc,2025-02-03 18:37:24.930418,42.134.61.231,New Elizabethtown,Laptop,0.79,MFA Required
0e651631-fbf1-4241-8138-7076a18fc840,2025-01-31 17:58:20.008789,32.203.26.228,Lake Christina,Laptop,0.04,Granted
2ec98ebd-a359-4bd2-9ad4-d5b27b38de98,2025-01-25 09:40:19.281570,98.125.163.34,Lake Rhonda,Workstation,0.58,MFA Required
4cd7e029-3d52-4c16-802c-69f492684e69,2025-01-14 05:30:47.294395,61.79.171.95,Stephaniemouth,Workstation,0.38,Granted
f968038c-bb73-4e35-87c7-2afeb53bda76,2025-02-01 06:22:08.095256,79.148.175.128,East Albert,Workstation,0.16,Granted
f10ec68d-5626-4d2c-aa04-ba58e8ee98e5,2025-01-29 13:43:40.432252,184.15.19.221,Barretthaven,Tablet,0.39,Granted
759802c2-3c23-4891-84c5-1e9e483640d2,2025-02-06 13:34:38.786789,65.17.48.130,Port Andreaside,Workstation,0.14,Granted
b69402cd-26fd-4f9e-bf91-ff017c0706b7,2025-01-17 23:48:04.047689,92.134.36.28,West Bobbyshire,Tablet,0.47,Granted
40a0754d-06c8-4a3e-a122-a4134e482020,2025-01-29 10:42:59.884374,51.69.193.46,Ericville,Workstation,0.12,Granted
02b9c3f9-9651-429d-a3ce-a198717ff5f4,2025-01-22 06:51:14.901577,167.86.152.213,Hayesmouth,Workstation,0.16,Granted
c52b3287-f0b2-4501-bced-1fd9daec4973,2025-02-03 02:57:39.705940,46.157.129.230,New Chelseaview,Mobile,0.32,Granted
f0f5f8f5-ca70-4310-a8ca-f332611e09d4,2025-01-30 01:47:30.742203,71.245.88.18,West Brandi,Laptop,0.62,MFA Required
34bd3cb9-2437-4483-aa9d-d71b54824764,2025-01-23 11:14:08.871194,104.158.93.156,Port Jennifer,Tablet,0.04,Granted
f71efd4c-cdcd-4250-bcc4-54c8caca076b,2025-01-13 19:25:21.009090,30.5.110.154,West Mark,Tablet,0.92,Denied
9dfde666-9423-46a1-a657-9362621a4d0b,2025-01-18 11:05:51.478758,76.249.12.3,West Katherine,Mobile,0.32,Granted
0f677254-f2b1-4958-81e6-e48c9dec042f,2025-01-11 20:20:53.589733,130.231.37.188,New Johnview,Mobile,0.98,Denied
255b3606-6419-4ed0-be29-51df801e4f28,2025-01-26 08:20:22.144152,205.63.124.18,West Jessicaville,Laptop,0.54,MFA Required
ca8e3a11-519d-47a4-9098-a92df3572f34,2025-01-22 14:19:25.399822,170.53.200.245,Gayfurt,Mobile,0.13,Granted
c02af753-b489-4995-a4f3-12a76e732eaf,2025-01-16 21:54:36.501313,186.187.85.86,Andrewton,Mobile,0.6,MFA Required
f3ab03a6-b7e9-4300-99d2-84664f6a5425,2025-01-29 02:01:57.446476,201.127.248.19,South Theresa,Tablet,0.38,Granted
30c0e3a9-1ae3-48fa-a52d-5d1afffc65f9,2025-02-05 06:37:14.497835,208.70.84.74,New Sarah,Mobile,0.98,Denied
5e6a99a4-df68-4a3b-aa9e-91225355e52f,2025-01-09 18:41:33.849242,60.61.65.80,Bethanyfort,Workstation,0.59,MFA Required
2ff2d805-960c-45d6-8a35-ad7b4ee68f72,2025-01-31 22:31:11.343393,189.49.120.0,Jessicaside,Workstation,1.0,Denied
3e55df6e-0bf5-43b3-a419-b2373d8a0ad0,2025-02-01 22:24:50.547616,3.225.187.12,Port Lindafort,Workstation,0.45,Granted
d35c5d06-a323-4b35-b425-de5f5d993fea,2025-01-25 04:17:04.484945,223.107.18.163,Johnsonburgh,Workstation,0.61,MFA Required
ac232d2f-654d-4172-8acf-9c8c05009138,2025-02-01 04:20:38.984645,93.98.181.219,Whiteshire,Mobile,1.0,Denied
9916e25f-421e-4400-826d-767acbbfb7e6,2025-01-17 18:34:22.528958,123.99.150.106,North Thomas,Laptop,0.72,MFA Required
0169db78-140f-4826-8f51-cbc1e95ab55a,2025-01-15 05:29:10.979034,17.18.197.131,Teresaview,Workstation,0.41,Granted
43eb6d26-be9c-4af0-9610-172c7dc19d7b,2025-01-21 00:24:55.011104,49.252.143.31,West Jenniferchester,Laptop,0.2,Granted
0075ffa6-b7f1-412a-b2fa-cf925b41143d,2025-01-31 20:24:27.584464,68.134.167.65,Younghaven,Mobile,0.25,Granted
3b8b525e-d95d-4824-b1f1-837f36464537,2025-01-27 03:22:57.757431,166.125.85.118,Calebland,Mobile,0.17,Granted
a13f4430-4e7b-4968-95f1-9f3fc6d95eec,2025-01-16 10:26:43.655685,18.137.198.2,Michaelshire,Laptop,0.71,MFA Required
19ae63c0-a621-4d22-a39f-69d4fa4fdfbc,2025-01-09 05:46:33.365256,101.28.58.172,Riverachester,Laptop,0.81,Denied
3f2e4cbd-4bb4-4dbb-ab0f-9c8d5423a198,2025-01-17 08:17:15.075220,74.148.226.154,Kaylatown,Mobile,0.2,Granted
b90f333e-3eb0-4286-8d45-1586488373df,2025-01-19 01:50:04.635613,142.30.38.181,Duaneburgh,Tablet,0.82,Denied
68c5a896-c7d4-4536-adc5-31a46cc998b2,2025-01-23 03:42:12.194647,213.100.176.162,West Tara,Tablet,0.24,Granted
60379fda-34c3-40b7-855f-fa0d28c8076d,2025-01-29 04:59:08.374853,34.220.3.172,Danielton,Laptop,0.85,Denied
03225b06-daa5-4b1f-878c-bf9697080921,2025-01-19 20:37:51.234846,82.148.11.176,Parkerton,Mobile,0.09,Granted
2913d924-8518-479a-b5c1-f62f5fec1d30,2025-01-24 13:43:54.090814,135.199.50.144,North Tiffanyshire,Tablet,0.48,Granted
d4c7ae79-f265-4af5-8db9-40c8cd535eb0,2025-02-02 18:43:08.125540,179.59.245.176,Timothystad,Mobile,0.26,Granted
2fbdf7bf-0740-42a9-9983-1a50f50765af,2025-01-19 19:15:55.973479,21.37.184.143,Josephburgh,Laptop,0.76,MFA Required
3c66ac74-1e09-454f-8a46-8b1faf4c4081,2025-01-15 17:47:08.122227,223.245.133.229,Devinmouth,Mobile,0.55,MFA Required
0d909175-221d-4399-9f69-3c49b9d94df7,2025-01-14 11:30:20.360702,208.100.43.166,North Brianaborough,Tablet,0.9,Denied
04546d01-9f51-4ab6-8abf-dbb50a16f35e,2025-01-25 00:24:03.742025,96.233.65.66,Robertburgh,Tablet,0.87,Denied
0e41cf9f-457d-436f-ad03-871a16fceead,2025-02-02 13:44:33.728604,71.0.67.93,Port Oliviastad,Workstation,0.75,MFA Required
a2ec56fb-d851-4c0c-956b-d946d20f8478,2025-01-25 04:57:43.439548,129.121.242.43,Davidstad,Tablet,0.84,Denied
679511fc-6df7-4cf1-a57b-1c0865953963,2025-02-01 08:10:13.980562,196.80.78.141,Hubbardside,Tablet,0.59,MFA Required
9127ab78-cd06-48fb-8a29-7bea65319969,2025-01-27 20:34:22.047884,110.137.184.14,Ricetown,Laptop,0.18,Granted
bf5b4b1d-96d1-4475-b20e-6b0766edde23,2025-01-22 04:47:29.923017,211.184.47.72,South Meghan,Tablet,0.46,Granted
6d763f65-4f90-4b2d-8e19-436cdc921833,2025-01-10 22:18:30.495231,189.14.224.180,Leborough,Mobile,0.32,Granted
cfb5f28f-8234-4f86-840b-37540e80122d,2025-01-16 16:46:07.258932,21.152.44.245,Romanfurt,Laptop,0.33,Granted
ba63ca67-a12d-48bb-a039-4230ae61fec0,2025-01-28 18:01:55.719410,122.90.78.25,Lake Kristy,Tablet,1.0,Denied
276b312a-630c-452b-a984-4304d221b966,2025-01-14 06:40:34.627074,2.189.160.204,West Markfort,Laptop,0.7,MFA Required
6fc2a837-d934-4b83-940b-a472a31aba22,2025-01-11 01:25:22.752983,20.182.22.69,Alexandrastad,Laptop,0.96,Denied
9e5bfe9e-b195-4dd7-a51c-06957b2f99da,2025-01-25 18:03:46.591476,201.101.113.188,Christensenside,Mobile,0.81,Denied
c63b043e-1a97-4779-ae66-f1cf7fd3d76f,2025-01-12 22:46:02.395399,7.4.150.253,Rogerstad,Laptop,0.52,MFA Required
797a6831-ef24-449c-9ed4-fe29085487db,2025-02-05 13:54:21.050450,194.141.117.25,North Claudiafurt,Workstation,0.26,Granted
f2357d32-ee80-4645-acae-ae8b421ca381,2025-02-05 19:36:09.443490,99.194.197.254,Clarkchester,Tablet,0.73,MFA Required
771d7f6c-00f2-4998-98be-28537eee05f3,2025-02-05 11:24:25.269974,223.255.255.213,Hernandezberg,Tablet,0.52,MFA Required
e6e0c800-76af-441f-b094-d6351dcd21f8,2025-01-21 02:16:01.326060,197.36.69.205,Tarabury,Mobile,0.73,MFA Required
acf71e8f-da03-44eb-b650-c4b8486b06e1,2025-01-11 16:50:33.927619,213.231.250.156,South Nicolebury,Workstation,0.82,Denied
79db224a-f64e-493c-b45b-5594e1936f4b,2025-01-23 16:45:53.280028,138.147.197.43,North Kimberlyland,Laptop,0.12,Granted
ce199eab-efea-46c4-b13f-c80b104e8479,2025-01-24 06:03:32.190935,162.253.124.70,Ericafort,Mobile,0.23,Granted
db8e46ca-e093-4e4d-95e1-77b3f456aecd,2025-01-22 23:52:05.452774,89.103.170.115,Parsonsmouth,Workstation,0.38,Granted
9096f5a9-2866-4b7a-af4f-5b658c3a9e5f,2025-02-02 17:49:16.315000,145.123.213.96,Fraziermouth,Workstation,0.59,MFA Required
0c391ba4-b2b5-4f96-8ea3-d7473963065e,2025-01-22 08:28:06.592364,163.64.21.135,New Courtneyburgh,Mobile,0.4,Granted
4859545b-feec-4d21-beaf-d81301044c61,2025-01-14 17:14:42.931459,77.3.239.237,Curtisfort,Mobile,0.27,Granted
5e25d159-5508-4ad5-8978-4921c674eda5,2025-01-23 18:20:46.500623,44.87.80.87,Rebeccaton,Mobile,0.57,MFA Required
b881f579-5300-4e49-af75-20dfc45ee9d7,2025-01-22 03:39:13.485703,60.220.112.22,West Dawn,Tablet,0.68,MFA Required
138bc2e2-0ea0-4d0f-b6da-4c79e64f9615,2025-01-16 13:41:53.470821,56.14.55.142,West Shirleyhaven,Laptop,0.6,MFA Required
0b842e86-5e87-4930-a4a4-e79bad67e379,2025-01-26 07:18:18.233988,223.196.127.125,East Carolyn,Tablet,0.3,Granted
40fbd88d-e9f3-4f29-a1b9-ca9d1c4eafa5,2025-01-11 19:16:17.589006,131.200.147.88,Nicholsonfort,Laptop,0.67,MFA Required
23b9f6da-8205-41d4-9f67-f5214fe65e67,2025-01-17 10:09:03.910860,105.157.151.146,Lake Matthew,Mobile,0.38,Granted
f320d302-9de8-4619-b922-4093b0a60773,2025-01-16 11:17:08.374236,65.28.61.84,Millerland,Laptop,0.32,Granted
e73e9a7c-3986-4166-afd9-880e9fafd5b6,2025-01-08 21:21:38.564206,89.224.107.4,West Thomas,Workstation,0.26,Granted
06f14226-8b69-4c97-8d9d-ea276769ca2f,2025-01-27 00:52:46.783741,136.46.52.59,West Monicafort,Workstation,0.82,Denied
51f60ea0-1ad0-4237-af1b-6cd0b5e69bcf,2025-01-11 22:54:58.478911,97.94.101.112,South Markborough,Laptop,0.62,MFA Required
eb7cbc04-575f-47bd-86da-1ac1785b159e,2025-01-16 17:46:46.939740,213.140.8.173,Lake Gary,Mobile,0.8,Denied
29e2ea65-8510-4231-8619-5364e3fe7c84,2025-01-17 20:51:01.709770,156.198.208.253,Montgomeryton,Workstation,0.22,Granted
0ddda115-0ad1-4055-bd11-ef3e1001efc5,2025-01-30 03:20:58.232249,2.208.204.206,Karenville,Laptop,0.35,Granted
a50c649f-7574-4e03-b43a-c34222229754,2025-02-02 03:47:31.882544,156.76.69.19,East Meganfort,Mobile,0.27,Granted
9d7cf248-ce04-4270-adf7-fb347a04eecc,2025-01-29 15:27:56.722412,213.97.73.161,Mayerhaven,Laptop,0.03,Granted
2bf67805-d5a1-4b78-ae36-734710778b72,2025-01-17 19:17:17.471116,211.203.174.100,North Amanda,Tablet,0.91,Denied
7f119ab0-0e83-444e-91a8-5c9d6ea215e4,2025-01-22 00:29:38.366910,91.25.44.61,Harrisville,Tablet,0.96,Denied
77828924-51dc-4117-aa53-34217619d1c6,2025-01-10 01:04:09.134179,4.176.114.81,Gordonstad,Tablet,0.77,MFA Required
1afcc22c-4231-45f4-8340-29fc35d85923,2025-01-26 09:47:12.982154,47.120.13.143,Simmonsmouth,Tablet,0.33,Granted
01793df5-c951-47a2-a423-f9ee8f00fa1c,2025-01-27 21:19:14.059057,171.141.94.150,Lambertmouth,Mobile,0.74,MFA Required
accfe770-b389-4e2c-92da-b66e8efd3e2d,2025-02-03 00:48:53.380669,31.220.155.162,East Angie,Tablet,0.87,Denied
f244ef9d-c7d6-460d-a20f-e727367bdaa4,2025-01-21 05:01:12.716815,85.89.150.18,New Kayla,Workstation,0.4,Granted
b60c501a-b8f3-44c1-895f-104693a34fb9,2025-01-20 06:49:50.297365,205.141.171.179,Brandonmouth,Mobile,0.99,Denied
7bd52aca-3259-446a-99f7-4ecc5e4f1657,2025-01-25 03:11:10.404942,175.22.55.70,Woodberg,Mobile,0.2,Granted
107eb2e3-c07c-4046-b6f3-949b8a99b6b7,2025-01-18 13:48:20.426707,124.177.153.149,Obrientown,Workstation,0.19,Granted
db683b9b-9c19-4889-819b-3fb613a41489,2025-01-31 02:43:10.926927,219.132.250.156,West Heidiland,Mobile,0.33,Granted
6b42c377-ac1f-4b07-a616-634a0735c918,2025-01-10 09:26:59.460863,175.29.192.216,Jofort,Mobile,0.48,Granted
4fa92e73-644e-4e86-b14f-fe477d93ddfc,2025-01-29 21:57:46.606791,188.69.135.64,Lake Catherinehaven,Workstation,0.74,MFA Required
545e4ddd-339d-45fb-9703-d6bde7c6196e,2025-01-29 14:40:42.525893,218.215.53.4,Williamsland,Tablet,0.24,Granted
9101f4b8-6d17-441f-a084-1ac710284231,2025-01-16 19:16:19.220937,77.62.173.192,Kingview,Mobile,0.5,MFA Required
e15fb7e3-6fe5-4527-82a1-b5c708e49a47,2025-02-02 21:56:22.018684,76.160.95.136,South Richardhaven,Laptop,0.13,Granted
5969c2aa-38df-4005-b539-47bc2516eb9b,2025-01-23 04:28:30.337395,148.9.148.246,Port Gregoryville,Mobile,0.08,Granted
8a13824d-90b6-410d-b291-365692486b0a,2025-02-03 13:02:15.096281,154.6.196.132,Swansonchester,Laptop,0.33,Granted
0cc05303-ce16-47d8-b99c-e52bfec4aa16,2025-01-20 23:09:21.244042,169.184.232.233,Sherryfort,Laptop,0.69,MFA Required
3d4b701f-9033-4077-940f-4fa52a547bfa,2025-01-16 12:57:50.724316,69.14.160.112,Nancyshire,Mobile,0.8,Denied
dde68a3a-3256-472d-b979-0dcfc16c3bff,2025-02-05 02:12:27.692765,139.128.88.116,South Douglasview,Mobile,0.37,Granted
3a924f36-dce5-4efa-b8ec-86b81b63f75a,2025-01-10 12:21:23.666390,55.42.178.172,West Michael,Mobile,0.17,Granted
b192a392-4828-4f8a-b81f-5276a2568a86,2025-02-02 13:42:23.790265,215.42.188.237,Abigailshire,Laptop,0.19,Granted
347aa372-5949-4cb6-9043-ae547b6c60f3,2025-01-10 23:21:44.474616,60.242.165.95,Gregoryberg,Workstation,0.95,Denied
c5e334c1-454f-441a-bb23-1645297665a0,2025-01-09 18:04:10.626337,31.5.189.29,East Mary,Laptop,0.82,Denied
06315713-71e9-44f8-9f30-366b7f6f6c8e,2025-01-22 17:00:39.873887,51.43.205.39,New Mark,Mobile,0.11,Granted
ae291a3a-14e7-45ee-ba75-50e7f21899ad,2025-02-01 08:31:19.484625,21.16.121.43,Port Davidbury,Tablet,0.16,Granted
db77c101-e5e9-42de-9e3a-45b54d497c20,2025-02-04 04:21:17.563162,153.207.107.117,Cynthialand,Mobile,0.87,Denied
94a6eff0-5c93-45cf-ac92-35f7e87eb6ce,2025-01-26 04:16:57.706540,75.176.220.152,Smithland,Mobile,0.23,Granted
79487332-11af-4623-8c08-a4fb138648dc,2025-01-30 11:25:43.238120,18.135.15.73,Roberthaven,Laptop,0.3,Granted
d490e4e9-b782-4131-90b8-6f98d78f6750,2025-01-19 02:14:32.231817,93.199.140.78,Ryanmouth,Tablet,0.27,Granted
8cbf36ac-0f40-4c72-aa44-aacbe4000669,2025-01-30 08:29:20.471388,131.188.40.197,Mitchellberg,Mobile,0.76,MFA Required
c3425d7b-4fdf-4119-8e3d-8a3e5e560c1f,2025-01-16 16:54:59.999176,205.70.3.84,Chanfurt,Laptop,0.76,MFA Required
7ef0d327-e645-404c-804b-8e80b2340116,2025-01-27 12:34:07.405881,20.127.130.220,West Daniel,Mobile,0.41,Granted
dd620a32-5a27-400a-a26b-7b86b0f49399,2025-01-15 09:42:31.612740,29.246.223.68,East Rebeccatown,Mobile,0.45,Granted
dfb69375-d61a-4adc-921a-657865daf325,2025-01-15 08:19:01.940865,106.170.109.58,South Jessicachester,Mobile,0.25,Granted
e1ad18ba-a744-43fc-808c-11c60b5a483b,2025-01-27 14:05:18.229381,13.73.227.180,West John,Tablet,0.61,MFA Required
3b8b728f-3639-4f5b-809a-44a94dee1d85,2025-02-04 08:22:01.384890,132.182.133.237,East Denise,Mobile,0.83,Denied
73e18bda-e835-496c-a5aa-fc249b2a99f6,2025-01-24 00:50:16.049865,205.138.149.47,South Jeffrey,Tablet,0.38,Granted
676a8d7a-b6a5-4d5b-9597-b4cc93ee5fa6,2025-01-21 17:06:34.229186,133.219.36.145,Port Claudiashire,Workstation,0.11,Granted
8c93756b-7126-4661-a348-658cfe83afa4,2025-01-23 01:14:35.698636,212.236.188.138,Campbellside,Workstation,0.72,MFA Required
618bfe49-5011-4253-b9c5-c2940e751dc7,2025-01-14 18:13:20.977907,4.18.250.139,Stephenstad,Mobile,0.95,Denied
81a3f006-e205-4a76-98cb-c0e4760f9bad,2025-02-04 20:08:45.304137,20.226.236.68,Diazfurt,Workstation,0.32,Granted
bb502bf8-f360-4064-9d7f-285de185d76d,2025-01-10 14:19:21.766322,182.79.113.182,Flemingshire,Laptop,0.59,MFA Required
7e9cda81-561a-4f97-a757-fe3356ea148e,2025-01-25 13:01:56.888868,78.217.159.147,Hallview,Workstation,0.7,MFA Required
4fce34ea-6d88-4708-b238-720bf2c9a6fa,2025-01-18 04:55:41.257074,11.130.33.130,West Wesley,Workstation,0.21,Granted
52ac5fc2-143d-4ccb-a5ec-69ec9497bce0,2025-02-06 01:19:03.442701,167.156.87.180,Lake Zacharytown,Laptop,0.7,MFA Required
ff096731-a13f-4f3c-9bfd-24083e841f39,2025-01-18 23:06:21.848134,12.165.22.254,New Tarabury,Workstation,0.22,Granted
00ec8ca1-e02e-4ed1-bcc3-f2024b755c7a,2025-01-13 02:17:46.747329,190.105.175.16,Christopherville,Workstation,0.52,MFA Required
deeeb45c-cb11-41e1-9dda-7c3eb9539612,2025-02-04 18:39:49.478141,94.176.48.37,Lake David,Mobile,0.65,MFA Required
7f546abd-1e1e-4f75-94da-bd56464135a6,2025-01-16 02:09:46.852223,179.32.32.155,Bellside,Workstation,0.45,Granted
7d8fe3d6-4496-4e18-8a4f-b56daa7bb37d,2025-02-06 06:51:59.193532,25.34.55.215,South Christopher,Tablet,0.3,Granted
fcfe5131-f64c-4fef-a32c-81a7b9422886,2025-01-18 12:12:26.384426,174.64.11.164,Stewartside,Mobile,0.38,Granted
89946be2-60a6-4633-99d6-a3ab1eb66939,2025-01-19 19:23:06.420211,84.81.183.22,North Emilystad,Mobile,0.2,Granted
5bc969a5-9a5b-4b06-9acc-f0c21b6321c6,2025-01-13 10:35:26.202811,204.129.3.104,Katrinaberg,Mobile,0.41,Granted
030fd9e3-caff-4663-8123-6d1348a3fdac,2025-01-18 03:05:23.161609,168.50.33.221,Jenniferville,Laptop,0.54,MFA Required
7e02e7f4-d92c-4285-b7a1-b4eaf23fd72c,2025-01-29 03:55:38.935264,217.93.155.56,West George,Laptop,0.66,MFA Required
b5142055-4e34-4443-a4b4-381abb8c415a,2025-01-29 02:15:13.357762,82.127.188.136,East Charlesfurt,Laptop,0.68,MFA Required
f9a874ea-b8c2-4172-ba83-24ac5ba238b3,2025-01-19 22:21:41.034949,204.225.216.217,Humphreyfort,Mobile,0.84,Denied
a9b101c5-443b-4f90-9d57-eee813f3b934,2025-01-17 03:21:09.420897,95.120.1.193,South Samanthafurt,Workstation,0.58,MFA Required
402c22db-2d35-4ac8-8bdb-ea8c8bb2c4b0,2025-01-11 13:18:22.366421,136.54.200.167,Wiseshire,Laptop,0.05,Granted
4a263e81-c87b-4a26-bacf-b499cf38f9e9,2025-01-14 10:45:10.796490,217.171.11.7,West Cynthiachester,Mobile,0.83,Denied
8fcf18c6-e15b-455b-9cc9-1ec7645b818b,2025-01-07 21:45:36.418475,178.212.132.25,Timothybury,Workstation,0.77,MFA Required
2ebec699-ef79-468c-b553-890e3afbb439,2025-01-13 21:49:47.288648,11.109.186.84,Kyleside,Tablet,0.48,Granted
bcf7e708-b31e-4785-9aef-f7cb039f0e08,2025-01-11 19:29:47.233327,116.126.114.1,South James,Mobile,0.17,Granted
5c66f108-446e-4b02-b13a-e00fcdd35092,2025-01-09 18:37:12.607625,92.2.63.134,Danielfort,Tablet,0.22,Granted
83df47e2-4a8b-47ca-9d59-806c07a4199d,2025-01-18 11:03:20.246864,26.146.228.217,Lake Sarahland,Mobile,0.01,Granted
440aa2c2-9893-4225-b288-c701213636a8,2025-01-25 03:41:47.849686,140.153.202.60,Barrychester,Tablet,0.11,Granted
4a5159ad-2b0d-4e29-a7b5-d7c815cf6719,2025-01-31 09:26:31.193295,66.169.176.172,North Joshuaside,Workstation,0.66,MFA Required
45a548df-6232-45cc-8694-bfe1ae6ac104,2025-01-18 14:22:55.444853,74.219.79.125,Shelbytown,Tablet,0.01,Granted
89b9b5e1-0aa5-45eb-80b8-a52947c5eb26,2025-01-13 10:24:20.130322,172.119.169.27,Smithtown,Tablet,0.05,Granted
b7820c1e-9dc3-4ee5-b5c2-d21b59bdf801,2025-01-17 15:59:55.869330,135.108.16.229,Williefort,Workstation,0.25,Granted
9ad5477d-4d27-4f79-94a1-f92e7d3ce3f8,2025-01-16 01:45:28.514848,109.100.209.153,Webbstad,Workstation,0.2,Granted
0f260df9-d2c5-4b05-b7ec-ae1395349b6f,2025-01-17 14:30:55.080099,36.74.142.209,Lake Jason,Mobile,0.72,MFA Required
948dcf37-87d2-4ecf-9d9f-cb3ee0e02b51,2025-01-29 03:00:55.191156,199.171.127.76,Port Tina,Mobile,0.66,MFA Required
4d4a0285-4529-4fc8-bd21-ffc5081aec39,2025-01-15 04:49:45.495059,125.136.4.126,Nunezside,Mobile,0.14,Granted
ece45bd4-cb28-4b57-a1f3-161765e1392d,2025-01-16 17:46:32.523630,87.105.185.141,New Alexander,Tablet,0.31,Granted
10616c34-e5a3-4a55-8a73-3a937e2907c0,2025-01-12 07:32:03.082478,216.74.33.83,Lake Claudia,Mobile,0.5,MFA Required
507aed5e-0fbe-4ad7-9811-4baa1590a601,2025-02-03 05:04:33.150985,195.55.43.201,New Ronaldton,Tablet,0.87,Denied
8075cba6-041c-4bef-8aea-39aa43cc785a,2025-02-01 09:05:16.725495,140.9.239.110,Johnside,Mobile,0.92,Denied
14f76bf8-6a39-4c20-ba9b-83838034f8da,2025-02-04 07:24:41.817401,24.74.147.5,North Daniel,Laptop,0.99,Denied
6a3b75ea-ca30-42c8-9746-18d017f73a4c,2025-02-05 12:52:49.789215,71.72.145.79,Williamfort,Tablet,0.46,Granted
bc6239c8-c7cd-405f-a200-b797da37b54a,2025-02-02 20:41:37.127344,54.11.32.140,Crosbystad,Tablet,0.17,Granted
8504b578-a3c2-4fc9-98ed-8a7f28a2bd23,2025-01-13 13:24:22.659026,1.73.252.74,Port Elizabethchester,Tablet,0.57,MFA Required
946b15b5-84f4-4c2a-8139-eef8dec014f5,2025-01-28 22:44:09.162081,146.0.17.19,Matthewshire,Tablet,0.63,MFA Required
3944db14-3c3c-445b-a9e3-eca63e3a8c0c,2025-02-05 19:44:51.371801,191.224.14.181,Wheelermouth,Workstation,0.68,MFA Required
4191bdf9-0a4f-4097-b00e-af3c40b52c38,2025-01-10 00:34:42.175294,25.58.23.236,South Danielle,Mobile,0.4,Granted
b4f1ae05-c24b-43c2-922b-7d812ae24601,2025-01-26 04:52:09.942634,136.169.157.1,North Kelseyport,Laptop,0.37,Granted
a68c4828-c10a-4a33-a6b9-33155284befc,2025-01-21 15:19:18.039549,190.24.139.172,Romeroville,Laptop,0.14,Granted
5ac9522b-905e-4592-ad21-6a458a703b78,2025-01-11 07:53:19.218355,144.168.192.97,Palmerton,Tablet,0.81,Denied
af929053-cb0e-40ec-b079-c8063e78ec02,2025-01-11 14:57:34.544099,142.253.247.25,New Erica,Mobile,0.96,Denied
68e85d02-df84-424b-a3dd-c13e797eb1d2,2025-01-14 12:55:59.793100,31.234.210.191,Cunninghamside,Mobile,0.88,Denied
1209f988-9f60-4b30-a5cc-457eb1cbe671,2025-01-10 04:56:18.247575,138.34.82.184,Williamhaven,Mobile,0.32,Granted
80d00f18-5ed8-4382-916a-0fff4b4919df,2025-02-01 10:44:12.793171,36.36.14.190,West Heatherville,Tablet,0.15,Granted
b55cf39b-fcca-4e4f-826c-b6a433c85cc3,2025-02-02 20:57:06.849995,28.234.161.152,New Christopherville,Tablet,0.78,MFA Required
5778fc60-6d57-4dce-a110-5fb35a5c18df,2025-01-26 13:45:48.481659,105.25.66.35,New Lauraland,Workstation,0.5,MFA Required
35d95a3d-4615-4a09-8bbe-71470f19dae8,2025-01-26 15:34:39.535468,176.182.109.156,Port Hailey,Workstation,0.43,Granted
04de081a-22c0-44f9-b836-cfdadb12eb77,2025-02-04 00:04:18.983507,88.212.65.250,South Rachel,Tablet,0.36,Granted
8089731e-6176-49fa-bd48-f81369be2bf0,2025-01-16 09:05:19.043292,9.240.234.36,Lake Ashley,Tablet,0.44,Granted
b217dbba-fda9-4a34-8c90-eb4a36aba2f1,2025-02-03 05:39:18.157408,159.253.55.180,Richardsonburgh,Mobile,0.82,Denied
2250f0af-1421-410f-8b9b-2a31d07d664c,2025-01-11 19:39:57.940511,184.226.109.188,North Jared,Laptop,0.42,Granted
f350fca7-1070-4746-adba-b387e40615c6,2025-01-19 20:01:31.067188,176.17.206.100,Curtishaven,Laptop,0.02,Granted
41595bf9-30ba-4a1e-bd14-6cb398e46054,2025-01-25 01:19:56.899362,27.143.157.30,Lake Sandrafurt,Tablet,0.49,Granted
7aad9792-44f5-4a85-92db-88f0490404eb,2025-02-04 23:30:04.993038,144.130.144.61,New Garyside,Tablet,0.35,Granted
8e18848d-d938-4e91-9a08-b3881892880b,2025-02-05 16:51:18.008192,85.121.165.138,Dennisstad,Mobile,0.76,MFA Required
814cc9d0-b2a5-477e-8761-2c5cb7ebdd58,2025-01-23 22:50:09.386323,83.240.133.202,New Lisaport,Mobile,0.17,Granted
269d7705-67a7-4af0-8c6d-d617cc4b11bd,2025-01-19 12:26:22.462505,80.81.107.1,Perezview,Tablet,0.29,Granted
b19ab8d6-47f0-49b3-aa93-cfd24fa79d6f,2025-01-22 02:16:42.116872,111.137.62.189,North Peter,Workstation,0.18,Granted
a5700f07-e3a5-4a98-a584-c7cbd050aca3,2025-01-30 10:44:53.934956,143.131.37.132,Jefferystad,Laptop,0.76,MFA Required
e4c49d33-252a-4177-909e-f831a5c22ec4,2025-01-20 18:39:26.275621,126.69.111.195,New Charles,Workstation,0.59,MFA Required
8a89ab12-8c8c-4b75-9f0c-aabbe224cc60,2025-01-10 21:16:52.641847,214.69.216.79,Kathymouth,Workstation,0.76,MFA Required
